{'ce-T:': 1319, 'boogie_result': 230, 'ce-F:': 224, 'ce-I:': 121, 'actual_z3': 12}
{'boogie_result': 19, 'actual_z3': 19, 'ce-T:': 18, 'ce-I:': 18, 'ce-F:': 14}
{'ce-I:': 71, 'boogie_result': 28, 'ce-T:': 27, 'ce-F:': 24, 'actual_z3': 20}
{'ce-I:': 61, 'boogie_result': 23, 'actual_z3': 23, 'ce-F:': 20, 'ce-T:': 19}
{'ce-I:': 137, 'boogie_result': 36, 'ce-T:': 35, 'ce-F:': 24, 'actual_z3': 16}
{'ce-I:': 146, 'boogie_result': 47, 'ce-T:': 46, 'actual_z3': 34, 'ce-F:': 32}
{'ce-I:': 113, 'boogie_result': 44, 'ce-T:': 43, 'ce-F:': 37, 'actual_z3': 31}
{'ce-I:': 143, 'boogie_result': 51, 'ce-T:': 49, 'ce-F:': 41, 'actual_z3': 28}
{'ce-I:': 159, 'boogie_result': 43, 'ce-T:': 39, 'ce-F:': 37, 'actual_z3': 9}
{'ce-I:': 152, 'boogie_result': 47, 'ce-T:': 46, 'ce-F:': 42, 'actual_z3': 20}
{'ce-I:': 108, 'boogie_result': 37, 'ce-T:': 36, 'ce-F:': 20, 'actual_z3': 19}
{'ce-I:': 421, 'boogie_result': 91, 'ce-T:': 90, 'ce-F:': 87, 'actual_z3': 30}
{'ce-I:': 463, 'boogie_result': 123, 'ce-T:': 121, 'ce-F:': 111, 'actual_z3': 42}
{'ce-I:': 3459, 'boogie_result': 401, 'ce-T:': 400, 'ce-F:': 398, 'actual_z3': 80}
{'ce-I:': 3270, 'ce-F:': 875, 'boogie_result': 451, 'ce-T:': 450, 'actual_z3': 53}
{'ce-I:': 7903, 'boogie_result': 926, 'ce-T:': 925, 'ce-F:': 915, 'actual_z3': 24}
{'ce-I:': 6039, 'boogie_result': 957, 'ce-T:': 956, 'ce-F:': 948, 'actual_z3': 43}
{'ce-I:': 10323, 'boogie_result': 1505, 'ce-T:': 1504, 'ce-F:': 1486, 'actual_z3': 42}
{'ce-I:': 12753, 'boogie_result': 1688, 'ce-T:': 1687, 'ce-F:': 1685, 'actual_z3': 57}
{'ce-I:': 15366, 'boogie_result': 1785, 'ce-T:': 1784, 'ce-F:': 1783, 'actual_z3': 42}
{'boogie_result': 1, 'actual_z3': 1}
{'boogie_result': 2, 'actual_z3': 2, 'ce-T:': 1}
{'boogie_result': 3, 'actual_z3': 3, 'ce-T:': 2}
{'boogie_result': 2, 'actual_z3': 2, 'ce-T:': 1}
{'boogie_result': 1, 'actual_z3': 1}
{'boogie_result': 4, 'actual_z3': 4, 'ce-T:': 3, 'ce-I:': 2}
{'boogie_result': 6, 'actual_z3': 6, 'ce-I:': 5, 'ce-T:': 4}
{'ce-I:': 16, 'boogie_result': 13, 'actual_z3': 13, 'ce-T:': 12}
{'ce-I:': 45, 'boogie_result': 27, 'actual_z3': 27, 'ce-T:': 26}
{'ce-I:': 258, 'boogie_result': 52, 'ce-T:': 50, 'actual_z3': 28}
{'boogie_result': 1, 'actual_z3': 1}
{'ce-I:': 131, 'ce-T:': 88, 'boogie_result': 49, 'ce-F:': 48, 'actual_z3': 18}
{'ce-I:': 295, 'ce-T:': 171, 'boogie_result': 89, 'ce-F:': 76, 'actual_z3': 18}
{'ce-T:': 311, 'ce-I:': 142, 'ce-F:': 139, 'boogie_result': 82, 'actual_z3': 16}
{'ce-I:': 335, 'ce-T:': 189, 'boogie_result': 97, 'ce-F:': 86, 'actual_z3': 17}
{'ce-I:': 281, 'ce-T:': 177, 'boogie_result': 100, 'ce-F:': 90, 'actual_z3': 28}
{'ce-I:': 751, 'ce-T:': 197, 'boogie_result': 101, 'ce-F:': 77, 'actual_z3': 21}
{'ce-T:': 508, 'ce-F:': 208, 'boogie_result': 133, 'ce-I:': 129, 'actual_z3': 14}
{'ce-T:': 489, 'ce-I:': 275, 'boogie_result': 129, 'ce-F:': 128, 'actual_z3': 21}
{'ce-T:': 403, 'ce-I:': 269, 'ce-F:': 207, 'boogie_result': 140, 'actual_z3': 16}
{'boogie_result': 4, 'actual_z3': 4, 'ce-T:': 3, 'ce-I:': 2, 'ce-F:': 1}
{'boogie_result': 5, 'actual_z3': 5, 'ce-T:': 4}
{'ce-T:': 16, 'boogie_result': 8, 'actual_z3': 8, 'ce-F:': 6}
{'ce-I:': 199, 'ce-F:': 139, 'ce-T:': 137, 'boogie_result': 72, 'actual_z3': 8}
{'ce-T:': 141, 'ce-I:': 140, 'ce-F:': 133, 'boogie_result': 72, 'actual_z3': 17}
{'ce-T:': 165, 'ce-F:': 153, 'ce-I:': 145, 'boogie_result': 85, 'actual_z3': 18}
{'ce-I:': 297, 'ce-F:': 207, 'ce-T:': 207, 'boogie_result': 106, 'actual_z3': 9}
{'ce-T:': 229, 'ce-I:': 206, 'ce-F:': 201, 'boogie_result': 119, 'actual_z3': 26}
{'ce-T:': 494, 'ce-F:': 255, 'boogie_result': 129, 'ce-I:': 106, 'actual_z3': 12}
{'ce-I:': 393, 'ce-T:': 348, 'boogie_result': 122, 'ce-F:': 117, 'actual_z3': 18}
{'boogie_result': 4, 'actual_z3': 4, 'ce-T:': 3, 'ce-I:': 3}
{'ce-T:': 12, 'boogie_result': 10, 'actual_z3': 10, 'ce-F:': 5}
{'ce-T:': 17, 'boogie_result': 10, 'actual_z3': 10, 'ce-I:': 2}
{'ce-I:': 36, 'ce-T:': 28, 'boogie_result': 23, 'actual_z3': 23, 'ce-F:': 16}
{'ce-I:': 91, 'ce-T:': 75, 'boogie_result': 39, 'ce-F:': 25, 'actual_z3': 16}
{'ce-I:': 121, 'ce-T:': 88, 'boogie_result': 46, 'ce-F:': 42, 'actual_z3': 10}
{'ce-T:': 279, 'ce-I:': 164, 'boogie_result': 101, 'ce-F:': 97, 'actual_z3': 25}
{'ce-I:': 352, 'ce-T:': 191, 'boogie_result': 97, 'ce-F:': 92, 'actual_z3': 24}
{'ce-I:': 333, 'ce-T:': 310, 'boogie_result': 111, 'ce-F:': 110, 'actual_z3': 36}
{'ce-I:': 537, 'boogie_result': 131, 'ce-T:': 130, 'ce-F:': 129, 'actual_z3': 29}
{'ce-I:': 22, 'ce-T:': 18, 'boogie_result': 14, 'ce-F:': 12, 'actual_z3': 10}
{'ce-I:': 90, 'boogie_result': 32, 'ce-F:': 31, 'ce-T:': 30, 'actual_z3': 25}
{'ce-T:': 124, 'ce-I:': 94, 'boogie_result': 52, 'ce-F:': 44, 'actual_z3': 26}
{'ce-I:': 243, 'ce-T:': 209, 'ce-F:': 207, 'boogie_result': 110, 'actual_z3': 19}
{'ce-F:': 218, 'ce-T:': 211, 'ce-I:': 203, 'boogie_result': 111, 'actual_z3': 15}
{'ce-T:': 368, 'ce-I:': 337, 'boogie_result': 129, 'ce-F:': 121, 'actual_z3': 25}
{'ce-T:': 518, 'ce-F:': 201, 'boogie_result': 135, 'ce-I:': 120, 'actual_z3': 30}
{'ce-T:': 751, 'ce-I:': 409, 'ce-F:': 349, 'boogie_result': 158, 'actual_z3': 25}
{'ce-T:': 693, 'ce-I:': 516, 'ce-F:': 330, 'boogie_result': 188, 'actual_z3': 21}
{'ce-T:': 551, 'ce-F:': 360, 'ce-I:': 274, 'boogie_result': 193, 'actual_z3': 20}
{'ce-T:': 132, 'ce-I:': 77, 'boogie_result': 47, 'ce-F:': 45, 'actual_z3': 21}
{'ce-I:': 90, 'ce-T:': 83, 'boogie_result': 43, 'ce-F:': 39, 'actual_z3': 16}
{'ce-T:': 208, 'ce-I:': 182, 'boogie_result': 74, 'ce-F:': 67, 'actual_z3': 15}
{'ce-I:': 286, 'ce-T:': 160, 'ce-F:': 85, 'boogie_result': 83, 'actual_z3': 19}
{'ce-I:': 411, 'ce-T:': 156, 'boogie_result': 113, 'ce-F:': 99, 'actual_z3': 19}
{'ce-T:': 497, 'ce-I:': 213, 'ce-F:': 147, 'boogie_result': 129, 'actual_z3': 16}
{'ce-I:': 1040, 'ce-T:': 504, 'ce-F:': 243, 'boogie_result': 174, 'actual_z3': 23}
{'ce-I:': 739, 'ce-T:': 312, 'ce-F:': 215, 'boogie_result': 158, 'actual_z3': 24}
{'ce-I:': 842, 'ce-T:': 331, 'ce-F:': 240, 'boogie_result': 170, 'actual_z3': 16}
{'ce-T:': 547, 'ce-I:': 504, 'ce-F:': 262, 'boogie_result': 193, 'actual_z3': 25}
{'ce-I:': 105, 'ce-T:': 100, 'boogie_result': 39, 'ce-F:': 31, 'actual_z3': 10}
{'ce-I:': 518, 'ce-F:': 355, 'boogie_result': 138, 'ce-T:': 132, 'actual_z3': 13}
{'ce-I:': 1506, 'ce-F:': 718, 'ce-T:': 657, 'boogie_result': 337, 'actual_z3': 24}
{'ce-I:': 2141, 'ce-F:': 790, 'ce-T:': 741, 'boogie_result': 374, 'actual_z3': 26}
{'ce-T:': 1685, 'ce-I:': 1127, 'ce-F:': 1079, 'boogie_result': 428, 'actual_z3': 30}
{'ce-I:': 2765, 'ce-T:': 1547, 'ce-F:': 1462, 'boogie_result': 520, 'actual_z3': 20}
{'ce-T:': 2362, 'ce-I:': 2261, 'ce-F:': 1465, 'boogie_result': 586, 'actual_z3': 32}
{'ce-I:': 3001, 'ce-F:': 1436, 'ce-T:': 1091, 'boogie_result': 554, 'actual_z3': 40}
{'ce-I:': 2522, 'ce-T:': 1781, 'ce-F:': 1609, 'boogie_result': 600, 'actual_z3': 27}
{'ce-I:': 3100, 'ce-T:': 1540, 'ce-F:': 1167, 'boogie_result': 613, 'actual_z3': 27}
{'ce-I:': 4037, 'ce-F:': 2365, 'ce-T:': 1701, 'boogie_result': 861, 'actual_z3': 35}
{'ce-I:': 10806, 'ce-T:': 3388, 'ce-F:': 1301, 'boogie_result': 740, 'actual_z3': 45}
{'ce-I:': 4653, 'ce-T:': 1849, 'ce-F:': 1837, 'boogie_result': 927, 'actual_z3': 14}
{'ce-I:': 5623, 'ce-T:': 3976, 'ce-F:': 3880, 'boogie_result': 1329, 'actual_z3': 21}
{'ce-I:': 13756, 'ce-F:': 6564, 'boogie_result': 2242, 'ce-T:': 2238, 'actual_z3': 46}
{'ce-I:': 30496, 'ce-F:': 6449, 'ce-T:': 4405, 'boogie_result': 2235, 'actual_z3': 52}
{'ce-I:': 11853, 'ce-T:': 7919, 'ce-F:': 7593, 'boogie_result': 2646, 'actual_z3': 36}
{'ce-I:': 23303, 'ce-T:': 10787, 'ce-F:': 8211, 'boogie_result': 2842, 'actual_z3': 50}
{'ce-I:': 109032, 'ce-T:': 41937, 'ce-F:': 38716, 'boogie_result': 13131, 'actual_z3': 71}
{'ce-I:': 192856, 'ce-T:': 39750, 'ce-F:': 25704, 'boogie_result': 13254, 'actual_z3': 69}
{'boogie_result': 9, 'actual_z3': 9, 'ce-T:': 8, 'ce-F:': 4, 'ce-I:': 2}
{'boogie_result': 9, 'actual_z3': 9, 'ce-I:': 8, 'ce-T:': 8, 'ce-F:': 2}
{'ce-T:': 69, 'ce-I:': 32, 'boogie_result': 25, 'actual_z3': 18}
{'ce-I:': 37, 'boogie_result': 21, 'actual_z3': 20, 'ce-T:': 20, 'ce-F:': 16}
{'ce-I:': 102, 'boogie_result': 32, 'ce-T:': 31, 'ce-F:': 28, 'actual_z3': 14}
{'ce-T:': 270, 'ce-I:': 155, 'boogie_result': 71, 'ce-F:': 70, 'actual_z3': 20}
{'ce-T:': 177, 'ce-I:': 136, 'boogie_result': 61, 'ce-F:': 53, 'actual_z3': 10}
{'ce-T:': 161, 'ce-I:': 154, 'boogie_result': 59, 'ce-F:': 35, 'actual_z3': 13}
{'ce-I:': 261, 'ce-T:': 94, 'boogie_result': 63, 'ce-F:': 53, 'actual_z3': 19}
{'ce-T:': 494, 'ce-I:': 171, 'boogie_result': 112, 'ce-F:': 104, 'actual_z3': 20}
{'ce-I:': 15564, 'ce-T:': 13517, 'boogie_result': 1654, 'ce-F:': 1640, 'actual_z3': 34}
{'ce-T:': 32390, 'ce-I:': 15204, 'ce-F:': 5339, 'boogie_result': 2984, 'actual_z3': 113}
{'ce-I:': 56050, 'ce-T:': 34189, 'ce-F:': 5666, 'boogie_result': 4326, 'actual_z3': 97}
{'ce-I:': 62430, 'ce-T:': 21611, 'ce-F:': 8711, 'boogie_result': 4393, 'actual_z3': 65}
{'ce-I:': 95872, 'ce-T:': 55203, 'ce-F:': 8787, 'boogie_result': 5758, 'actual_z3': 84}
{'ce-T:': 87145, 'ce-I:': 77691, 'ce-F:': 15329, 'boogie_result': 9099, 'actual_z3': 111}
{'ce-I:': 111636, 'ce-T:': 85003, 'ce-F:': 23489, 'boogie_result': 9273, 'actual_z3': 186}
{'ce-I:': 237591, 'ce-T:': 96154, 'ce-F:': 15557, 'boogie_result': 10261, 'actual_z3': 98}
{'ce-I:': 207577, 'ce-T:': 105764, 'ce-F:': 20091, 'boogie_result': 10293, 'actual_z3': 196}
{'ce-I:': 296873, 'ce-T:': 119959, 'ce-F:': 29403, 'boogie_result': 11956, 'actual_z3': 234}
{'ce-I:': 2322, 'ce-T:': 2110, 'boogie_result': 411, 'ce-F:': 410, 'actual_z3': 39}
{'ce-T:': 3322, 'ce-I:': 1843, 'boogie_result': 503, 'ce-F:': 496, 'actual_z3': 35}
{'ce-I:': 7773, 'ce-T:': 5781, 'boogie_result': 702, 'ce-F:': 674, 'actual_z3': 83}
{'ce-T:': 5449, 'ce-I:': 4801, 'boogie_result': 688, 'ce-F:': 677, 'actual_z3': 59}
{'ce-I:': 8388, 'ce-T:': 7301, 'boogie_result': 1096, 'ce-F:': 1095, 'actual_z3': 92}
{'ce-T:': 10158, 'ce-I:': 8421, 'ce-F:': 1888, 'boogie_result': 1041, 'actual_z3': 65}
{'ce-I:': 10805, 'ce-T:': 10117, 'boogie_result': 1056, 'ce-F:': 1039, 'actual_z3': 88}
{'ce-I:': 42793, 'ce-T:': 18576, 'ce-F:': 3732, 'boogie_result': 2288, 'actual_z3': 118}
{'ce-I:': 157268, 'ce-T:': 63965, 'ce-F:': 6346, 'boogie_result': 4596, 'actual_z3': 348}
{'ce-I:': 77008, 'ce-T:': 74631, 'ce-F:': 16565, 'boogie_result': 5612, 'actual_z3': 145}
{'ce-I:': 1765, 'ce-T:': 1372, 'boogie_result': 243, 'ce-F:': 238, 'actual_z3': 33}
{'ce-I:': 3297, 'ce-T:': 2697, 'boogie_result': 387, 'ce-F:': 355, 'actual_z3': 39}
{'ce-I:': 3460, 'ce-T:': 2279, 'boogie_result': 413, 'ce-F:': 399, 'actual_z3': 26}
{'ce-I:': 5206, 'ce-T:': 2624, 'boogie_result': 428, 'ce-F:': 398, 'actual_z3': 45}
{'ce-I:': 3209, 'ce-T:': 3160, 'ce-F:': 630, 'boogie_result': 461, 'actual_z3': 35}
{'ce-I:': 4233, 'ce-T:': 2895, 'boogie_result': 470, 'ce-F:': 466, 'actual_z3': 33}
{'ce-I:': 10878, 'ce-T:': 9391, 'boogie_result': 1451, 'ce-F:': 1450, 'actual_z3': 28}
{'ce-I:': 19313, 'ce-T:': 13859, 'ce-F:': 3068, 'boogie_result': 1663, 'actual_z3': 43}
{'ce-I:': 23476, 'ce-T:': 12076, 'boogie_result': 1602, 'ce-F:': 1594, 'actual_z3': 39}
{'ce-I:': 24834, 'ce-T:': 12519, 'boogie_result': 1706, 'ce-F:': 1702, 'actual_z3': 54}
{'ce-T:': 2240, 'ce-I:': 1948, 'boogie_result': 454, 'ce-F:': 450, 'actual_z3': 31}
{'ce-I:': 7000, 'ce-T:': 6282, 'ce-F:': 780, 'boogie_result': 759, 'actual_z3': 44}
{'ce-I:': 11103, 'ce-T:': 8319, 'ce-F:': 1826, 'boogie_result': 1108, 'actual_z3': 55}
{'ce-I:': 16634, 'ce-T:': 12191, 'ce-F:': 1344, 'boogie_result': 1253, 'actual_z3': 65}
{'ce-I:': 20025, 'ce-T:': 11625, 'ce-F:': 2324, 'boogie_result': 1435, 'actual_z3': 53}
{'ce-I:': 23981, 'ce-T:': 13947, 'ce-F:': 2017, 'boogie_result': 1880, 'actual_z3': 43}
{'ce-I:': 32553, 'ce-T:': 22603, 'ce-F:': 4545, 'boogie_result': 2139, 'actual_z3': 62}
{'ce-I:': 11221, 'ce-T:': 10026, 'ce-F:': 4611, 'boogie_result': 2012, 'actual_z3': 45}
{'ce-I:': 19537, 'ce-T:': 14609, 'ce-F:': 7392, 'boogie_result': 2107, 'actual_z3': 73}
{'ce-I:': 25530, 'ce-T:': 21744, 'ce-F:': 4429, 'boogie_result': 2332, 'actual_z3': 68}
{'boogie_result': 4, 'actual_z3': 4, 'ce-T:': 3}
{'ce-I:': 25, 'boogie_result': 24, 'actual_z3': 24, 'ce-T:': 23, 'ce-F:': 14}
{'ce-I:': 333, 'ce-F:': 94, 'boogie_result': 65, 'ce-T:': 64, 'actual_z3': 24}
{'ce-T:': 100, 'ce-I:': 92, 'ce-F:': 68, 'boogie_result': 57, 'actual_z3': 29}
{'ce-I:': 326, 'ce-T:': 112, 'ce-F:': 77, 'boogie_result': 68, 'actual_z3': 28}
{'ce-I:': 468, 'ce-T:': 141, 'ce-F:': 120, 'boogie_result': 78, 'actual_z3': 23}
{'ce-I:': 445, 'boogie_result': 77, 'ce-T:': 76, 'ce-F:': 52, 'actual_z3': 30}
{'ce-I:': 461, 'ce-F:': 269, 'boogie_result': 96, 'ce-T:': 95, 'actual_z3': 20}
{'ce-F:': 261, 'ce-I:': 178, 'ce-T:': 168, 'boogie_result': 94, 'actual_z3': 27}
{'ce-I:': 1585, 'ce-F:': 155, 'boogie_result': 115, 'ce-T:': 113, 'actual_z3': 36}
{'boogie_result': 2, 'actual_z3': 2, 'ce-I:': 1}
{'boogie_result': 2, 'actual_z3': 2, 'ce-I:': 1}
{'boogie_result': 2, 'actual_z3': 2, 'ce-T:': 1}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5}
{'ce-T:': 19, 'ce-I:': 18, 'boogie_result': 11, 'actual_z3': 11}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5}
{'boogie_result': 5, 'actual_z3': 5, 'ce-I:': 4, 'ce-T:': 3}
{'ce-T:': 22, 'boogie_result': 10, 'actual_z3': 10, 'ce-I:': 3}
{'boogie_result': 9, 'actual_z3': 9, 'ce-T:': 8, 'ce-I:': 1}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5, 'ce-I:': 4}
{'boogie_result': 4, 'actual_z3': 4, 'ce-T:': 3}
{'ce-I:': 25, 'boogie_result': 24, 'actual_z3': 24, 'ce-T:': 23, 'ce-F:': 14}
{'ce-I:': 333, 'ce-F:': 94, 'boogie_result': 65, 'ce-T:': 64, 'actual_z3': 24}
{'ce-T:': 100, 'ce-I:': 92, 'ce-F:': 68, 'boogie_result': 57, 'actual_z3': 29}
{'ce-I:': 326, 'ce-T:': 112, 'ce-F:': 77, 'boogie_result': 68, 'actual_z3': 28}
{'ce-I:': 468, 'ce-T:': 141, 'ce-F:': 120, 'boogie_result': 78, 'actual_z3': 23}
{'ce-I:': 445, 'boogie_result': 77, 'ce-T:': 76, 'ce-F:': 52, 'actual_z3': 30}
{'ce-I:': 461, 'ce-F:': 269, 'boogie_result': 96, 'ce-T:': 95, 'actual_z3': 20}
{'ce-F:': 261, 'ce-I:': 178, 'ce-T:': 168, 'boogie_result': 94, 'actual_z3': 27}
{'ce-I:': 1585, 'ce-F:': 155, 'boogie_result': 115, 'ce-T:': 113, 'actual_z3': 36}
{'boogie_result': 2, 'actual_z3': 2, 'ce-I:': 1}
{'boogie_result': 2, 'actual_z3': 2, 'ce-I:': 1}
{'boogie_result': 2, 'actual_z3': 2, 'ce-T:': 1}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5}
{'ce-T:': 19, 'ce-I:': 18, 'boogie_result': 11, 'actual_z3': 11}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5}
{'boogie_result': 5, 'actual_z3': 5, 'ce-I:': 4, 'ce-T:': 3}
{'ce-T:': 22, 'boogie_result': 10, 'actual_z3': 10, 'ce-I:': 3}
{'boogie_result': 9, 'actual_z3': 9, 'ce-T:': 8, 'ce-I:': 1}
{'boogie_result': 6, 'actual_z3': 6, 'ce-T:': 5, 'ce-I:': 4}
{'ce-T:': 86, 'boogie_result': 26, 'actual_z3': 20, 'ce-F:': 13}
